30,100
1,7.589358,7.768427,0,0,0
2,15.12596,16.42021,86.33317,77.88636,26.622
3,7.379803,10.71476,26.55641,0.7399184,12.86605
4,18.75442,17.5576,32.817,22.82071,64.58064
5,12.16887,18.74001,81.49087,85.07037,83.55068
6,9.246619,0.1467142,89.1182,0.6044319,20.04205
7,0.9327032,8.158512,29.13376,27.02515,15.65682
8,14.93009,2.304343,48.29125,17.6238,25.91582
9,18.91199,16.21467,59.29669,15.03131,74.50684
10,18.91354,7.906387,92.12682,23.26418,10.29074
11,13.60481,13.43599,60.54538,42.8245,50.19434
12,18.15864,18.74491,33.06181,54.59658,95.74779
13,0.2336584,2.461965,28.62937,29.377,28.9768
14,3.558602,6.593095,61.23742,77.97931,68.87167
15,19.70203,17.9495,43.52167,60.80507,16.57681
16,18.58708,13.57051,6.157446,86.29812,43.24568
17,3.833948,6.850838,20.79794,25.58617,25.09023
18,13.01905,15.93068,13.25165,56.72459,9.850479
19,14.78837,17.83188,51.94296,22.83554,80.1796
20,15.82749,4.598141,69.10376,92.51897,79.46144
21,13.17172,13.27564,38.27211,4.958568,59.23946
22,2.523252,10.5442,90.31833,39.23384,35.31315
23,0.01585306,4.395224,26.35933,80.22697,59.19978
24,13.1995,11.46197,59.05882,42.51295,37.24439
25,3.852159,3.901609,15.00442,60.77183,90.62256
26,15.54429,2.433266,80.03632,97.29217,26.2342
27,6.29171,0.7665943,85.75935,65.68047,97.39967
28,18.81735,9.364402,94.9816,43.99216,63.91769
29,11.61104,0.7339244,6.019267,32.02163,51.05013
30,14.66804,9.301246,0.3944051,75.79751,55.61715
7,9,27.10419,0,100
14,6,10.90463,0,100
8,24,14.53493,0,100
22,15,19.19892,0,100
12,25,28.82881,0,100
12,28,10.17962,0,100
17,28,25.76951,0,100
28,8,8.846464,0,100
28,30,6.651496,0,100
7,10,25.89516,0,100
16,1,13.61192,0,100
9,22,22.68285,0,100
5,10,14.88041,0,100
2,9,4.016883,0,100
1,24,10.07196,0,100
20,9,17.28972,0,100
23,25,4.314117,0,100
18,9,7.994654,0,100
15,21,10.09258,0,100
5,30,13.76334,0,100
20,19,17.6131,0,100
8,6,6.777253,0,100
9,11,6.30931,0,100
19,27,20.96781,0,100
7,26,26.20602,0,100
5,13,33.43717,0,100
23,29,18.83297,0,100
5,4,9.251719,0,100
19,3,13.44142,0,100
18,14,18.02181,0,100
8,4,17.63293,0,100
6,1,11.54871,0,100
15,27,24.30146,1,100
15,23,35.7895,1,100
22,9,25.60092,0,100
11,2,3.514898,0,100
25,30,19.42043,1,100
10,13,27.81967,0,100
3,29,17.03693,0,100
17,8,14.01863,1,100
8,7,25.62044,0,62.52842
19,11,5.581103,0,100
8,3,14.45515,1,100
8,21,16.85817,0,100
3,9,21.61223,0,100
5,28,12.23906,0,100
20,29,7.707122,0,100
9,18,7.480698,0,100
3,17,6.854959,0,100
30,10,6.056406,1,100
4,24,10.52928,0,100
20,24,10.03204,0,100
14,7,4.952969,0,100
13,21,28.03126,0,100
14,24,11.04006,0,100
26,7,25.67463,0,100
13,10,32.73615,0,100
8,10,8.220507,1,100
16,22,20.32795,0,100
6,21,22.55169,1,100
3,7,11.77212,1,100
11,13,20.92676,0,100
4,12,1.537203,0,100
4,25,22.94706,0,100
28,17,21.79288,0,100
11,7,16.27989,1,100
22,21,17.42469,0,100
2,22,18.86366,1,100
6,25,7.932647,0,100
23,14,5.819538,1,100
29,5,25.6395,0,100
28,20,6.124044,0,100
6,13,15.58564,0,100
11,19,4.738464,1,100
27,21,20.89011,0,100
5,23,25.69102,0,100
26,21,12.98094,0,81.74987
6,2,20.80603,0,100
25,11,14.55748,0,100
27,29,5.895569,0,100
30,22,18.93536,0,100
9,29,24.11891,0,100
16,7,21.5457,1,100
21,15,9.300856,0,100
24,1,6.974289,1,100
27,14,6.881042,0,100
26,2,16.30318,1,100
29,11,15.50834,1,100
15,22,31.53775,0,100
17,22,6.344506,1,100
29,13,11.60782,0,100
8,26,1.028317,0,100
7,11,14.75563,0,100
6,29,3.147122,0,100
11,20,11.75766,0,100
18,24,6.40254,0,100
9,1,22.17476,0,100
1,23,9.127119,0,100
22,14,5.900252,0,100
21,14,16.14333,0,100
11,27,20.86841,0,48.46503
15,13,34.16395,0,100
17,29,14.25665,0,100
25,4,31.7338,1,100
9,25,23.86427,0,100
6,3,15.1149,0,100
23,21,21.53403,0,100
27,20,13.41515,0,100
26,9,21.36309,0,100
2,20,19.59662,0,100
7,29,15.5365,0,100
5,21,8.180338,0,100
15,9,3.149514,0,100
15,25,28.57049,0,100
27,11,17.82466,0,100
14,3,7.637038,0,100
27,23,7.942536,0,100
27,8,8.814772,0,100
11,14,16.11908,0,100
11,26,16.31756,1,100
30,2,8.819576,0,100
29,2,19.85296,0,100
25,23,5.518037,1,100
23,2,24.84717,1,100
17,15,27.47881,0,100
13,11,28.10741,1,100
3,21,7.343124,0,100
20,12,17.95516,0,100
24,19,8.027982,0,100
1,22,6.783477,1,100
6,7,18.29908,1,100
24,29,11.50618,0,100
23,1,10.04247,1,100
6,24,18.64932,0,84.16249
26,30,9.989114,0,79.95428
22,3,6.429575,1,100
7,5,16.43653,0,100
23,7,4.628698,0,100
13,5,31.74954,0,100
30,4,9.717199,0,100
13,29,15.84114,0,63.643
25,5,22.72854,0,100
26,24,14.56401,1,100
19,21,7.008425,1,100
13,14,6.594801,0,100
13,4,27.18201,1,100
26,17,15.08726,0,100
30,24,3.88178,0,100
25,6,7.522533,0,100
4,13,27.66322,0,100
10,5,13.12409,0,100
17,30,15.35746,0,100
20,7,20.37936,0,100
13,8,21.71727,1,54.76184
10,16,5.917433,0,100
1,18,12.62511,0,100
21,7,19.0034,0,100
8,28,12.86535,0,100
11,25,14.30224,0,100
27,2,26.93249,0,100
5,25,24.685,1,100
11,12,11.24924,0,100
20,23,23.42784,0,100
3,28,19.1943,1,100
23,4,30.50853,0,100
3,24,6.99667,1,87.77324
21,24,2.144121,0,100
12,1,22.33361,0,100
1,25,8.895317,0,100
12,2,6.296758,1,100
30,20,7.947835,0,100
28,14,24.34174,0,100
14,21,19.29633,0,100
30,17,12.55252,0,55.03891
19,10,10.75751,1,100
12,9,4.479809,0,100
6,27,3.398968,1,100
28,15,11.41171,0,100
21,20,10.7266,0,100
2,1,18.40026,0,100
12,14,23.75237,0,100
25,28,24.60941,0,100
3,4,14.94185,0,100
8,15,23.60996,0,100
3,8,14.57415,0,100
16,6,26.44466,1,100
8,14,16.542,0,100
21,5,7.379912,0,100
21,23,25.098,0,100
25,3,10.45157,0,100
19,12,5.523967,0,100
2,10,15.44611,1,100
10,22,23.6821,0,100
3,19,10.43568,0,100
28,9,6.909231,0,100
23,18,17.60955,0,100
16,19,9.618908,1,100
12,21,10.33893,0,100
21,13,21.73797,0,100
17,5,20.74502,0,100
5,16,8.60987,1,100
3,15,18.50894,1,100
6,23,13.13041,0,100
15,26,24.13591,0,100
7,19,25.48606,0,100
5,17,23.60796,0,100
4,18,6.773406,0,100
25,19,23.52362,0,100
16,5,11.35066,0,100
20,30,5.594898,0,100
11,15,11.33273,1,100
2,27,28.40221,1,100
4,22,24.10855,0,100
9,14,20.72924,1,100
12,3,14.36434,0,100
21,17,16.00451,0,100
2,26,20.5013,0,100
20,28,7.259084,0,100
14,9,26.24543,0,100
25,22,9.145886,0,100
26,28,9.0752,0,100
28,12,15.60741,1,100
6,20,9.493087,0,100
23,5,22.60364,1,100
7,1,10.39749,0,100
1,7,8.475523,1,100
26,20,2.461965,0,100
10,8,7.770857,0,100
19,26,25.08351,0,100
8,25,13.37578,1,100
12,19,4.291997,1,100
10,4,16.15642,0,100
20,6,13.48365,0,100
28,16,5.662488,1,100
4,9,2.054671,0,100
3,26,17.7289,0,100
23,15,30.37121,1,100
25,14,2.778142,1,100
18,16,9.467887,0,100
22,4,29.67393,0,100
25,2,22.65793,0,100
8,27,11.40612,1,100
17,9,29.83353,0,100
8,23,17.61232,0,100
13,15,27.10268,1,100
13,1,12.57793,0,100
27,22,12.90937,0,100
17,10,20.92513,0,100
20,18,18.36011,0,100
7,12,30.59726,0,100
2,13,23.65909,0,100
2,23,29.98468,0,100
19,15,7.225088,0,100
5,3,12.78986,1,100
28,22,25.77621,1,100
22,20,15.22777,0,100
29,28,12.39001,0,100
11,17,17.22708,0,100
12,23,38.72251,0,100
15,3,17.14095,0,100
29,27,6.01634,1,100
16,23,30.19925,0,100
1,12,20.51305,1,100
11,9,10.06329,1,100
1,30,10.90657,0,100
1,16,14.17481,0,100
3,13,16.80475,0,57.17823
7,15,32.83112,0,100
14,22,4.324901,0,100
29,14,15.55645,1,100
27,16,23.43638,1,100
6,16,20.90068,0,100
18,7,23.41919,1,100
20,21,9.877997,1,100
16,4,6.035319,1,100
21,9,6.784205,0,100
1,28,19.15194,0,100
29,18,15.31678,0,100
22,25,8.016875,1,100
1,9,19.13756,0,100
30,5,12.27986,0,100
7,14,3.471901,1,100
16,8,13.91022,0,100
9,4,2.283994,0,100
26,19,21.49443,0,100
12,24,10.07592,0,100
22,24,17.81077,0,100
25,9,31.08275,0,100
27,6,4.614338,1,100
19,25,19.9903,0,100
19,28,14.58214,0,100
28,27,17.53256,0,100
19,29,29.24314,0,100
27,19,26.22033,1,100
17,21,18.55696,0,49.417
13,16,21.53882,0,100
21,28,9.54673,0,100
13,28,28.9843,1,100
17,7,4.108941,0,100
4,15,1.617675,0,100
26,15,23.11364,0,100
22,11,12.09587,1,100
13,25,5.652157,0,100
29,25,12.35343,0,100
22,5,16.67263,1,100
11,16,6.110603,1,100
9,28,7.415379,0,100
10,21,9.160284,0,100
30,6,11.2337,0,100
5,9,10.49195,0,100
3,30,10.40256,0,100
28,13,27.27844,0,100
1,29,13.65897,0,100
21,10,8.8112,0,100
30,27,15.04247,0,100
4,20,20.83049,0,100
7,13,9.492007,0,100
30,23,16.38641,0,100
3,22,6.664839,0,100
2,18,3.512432,1,100
29,17,13.78528,0,100
15,12,2.860247,0,100
28,10,2.305761,1,100
6,22,12.94845,0,100
18,22,11.82365,1,100
15,10,12.04986,0,100
6,4,20.35739,0,100
12,15,2.268587,0,100
18,15,7.73407,1,100
6,19,30.46605,1,100
26,18,20.35892,0,100
3,25,12.36377,1,100
10,9,13.52262,1,100
16,14,23.956,1,100
19,9,7.053119,0,100
22,17,4.687944,0,45.09694
2,24,6.859738,0,100
21,11,0.6937454,0,100
30,28,6.785129,0,100
18,1,14.35865,1,100
4,1,18.58289,0,100
14,2,16.38806,1,100
28,21,8.322239,0,100
15,20,23.0384,0,100
4,23,36.11756,0,100
11,4,7.064085,0,64.32728
13,23,2.415596,1,100
24,11,2.764081,0,100
21,26,14.20462,0,100
22,12,25.99171,0,100
21,6,19.16635,0,100
1,3,4.296619,0,100
15,4,1.197386,1,100
28,2,9.198255,0,100
15,30,15.48738,0,100
13,30,22.42148,0,100
4,28,13.15529,0,100
30,19,9.570781,1,100
10,19,12.94356,0,100
22,8,17.79277,0,100
8,1,9.21691,1,100
16,20,14.1562,0,100
17,20,16.26119,0,100
23,24,24.6578,0,100
10,7,20.93078,0,100
27,28,15.28234,0,100
1,14,4.863945,1,100
6,15,32.96605,0,100
10,26,7.113864,0,100
17,18,19.46626,0,100
26,27,10.12171,1,100
23,9,35.44851,0,100
10,18,12.49648,0,100
9,7,27.24182,0,100
12,5,6.371938,0,100
4,7,29.63785,0,100
8,5,20.23167,0,100
30,15,13.39248,0,100
6,9,26.11447,0,100
19,16,9.140813,0,100
9,19,5.584063,0,100
11,28,7.371522,0,100
30,12,12.80306,0,100
7,24,17.45669,0,79.50481
28,11,8.614078,0,100
8,22,23.55984,1,100
22,7,4.580189,0,75.71459
18,4,9.836697,1,100
7,20,16.12982,0,100
14,11,20.28868,0,100
2,11,4.799037,0,100
24,5,10.42822,0,100
30,1,10.00482,0,100
29,20,7.758181,0,100
2,28,9.439494,1,100
13,3,11.19838,0,100
29,7,14.63575,0,100
18,21,3.327643,0,100
30,3,12.34973,0,100
19,2,2.118303,1,55.14148
16,30,7.704546,0,100
3,18,11.45887,0,100
7,27,11.8524,0,100
25,29,12.24886,0,100
28,26,12.79859,0,100
9,2,6.340949,1,100
7,28,20.28955,0,100
3,20,11.33381,0,100
11,3,7.771076,1,100
1,17,6.212042,0,100
8,11,12.83372,1,100
15,28,11.90838,0,100
13,17,8.531497,1,100
28,29,17.52892,0,100
16,11,7.794221,0,100
27,7,11.26887,0,100
11,29,18.80106,0,100
11,18,3.292055,0,100
24,7,18.62873,1,100
2,3,13.92596,1,100
29,23,12.97316,0,100
