50,50
1,59.14886,93.6399,0,0,0
2,50.27013,67.13848,42.94891,12.29937,5.996362
3,2.555783,73.65849,31.01033,21.08528,10.0547
4,73.94342,23.98953,42.00455,27.69926,30.60988
5,31.32813,18.93024,24.5398,27.34894,36.59693
6,88.87056,14.35689,20.87749,26.29902,9.451326
7,68.14293,23.81641,47.97217,4.523579,8.003767
8,19.95627,38.3786,6.464966,13.33364,0.6055499
9,58.73208,62.82169,27.9162,41.87311,3.916066
10,37.23933,77.09565,16.07141,46.01724,34.35744
11,0.4798331,10.6578,44.25658,11.27747,6.724437
12,73.42773,52.13723,22.3222,5.517887,1.671249
13,47.58812,6.122393,41.85384,8.368563,14.05429
14,49.2223,17.44262,43.54464,33.49035,17.13782
15,37.72424,74.03345,4.128117,37.88844,48.8746
16,11.20708,5.565435,35.35471,36.39087,12.08909
17,29.53555,26.58545,19.27002,13.83355,9.569238
18,60.44034,22.46172,7.595498,43.82433,10.41337
19,4.453437,64.89482,23.39961,2.134752,32.52602
20,64.17183,53.88443,16.37279,27.58174,6.737092
21,3.21323,72.21601,3.934389,3.368142,3.569211
22,6.023834,19.1452,46.16182,42.5624,13.357
23,26.97388,65.6454,30.7471,20.70664,8.537178
24,26.00852,89.58263,36.06667,5.781469,27.39952
25,90.38466,36.70503,7.565122,6.74588,21.47375
26,68.06848,95.94927,7.77994,48.4479,27.72077
27,64.68956,49.72992,6.839155,33.59359,39.40655
28,68.55032,85.15833,5.21284,2.308587,4.564071
29,24.29497,48.83897,45.54462,32.5608,24.3162
30,1.993665,36.02449,18.0471,2.640005,4.001878
31,54.37293,78.30282,44.30372,18.43324,42.55762
32,5.195641,65.3681,38.84543,26.22512,41.33987
33,36.45737,47.13629,2.025174,5.894048,40.93717
34,18.70543,10.45424,13.30985,25.95732,49.31727
35,41.01154,30.54741,0.7064154,32.18154,30.32585
36,24.81164,48.17098,49.6088,0.9157346,8.962564
37,59.20868,37.21112,36.39871,11.40272,23.56804
38,13.52451,78.55179,13.10163,27.46319,23.90294
39,43.42978,70.07407,12.57182,31.70511,31.67819
40,56.00822,44.8829,7.065417,10.85264,38.1402
41,19.24748,30.63346,18.67736,45.88078,31.29455
42,49.65725,73.59197,4.659532,14.45085,41.09163
43,27.09401,99.3963,0.9810089,45.72198,15.48219
44,97.41762,93.63081,48.95787,46.48403,25.00154
45,65.93429,71.74243,3.788432,35.38134,10.65335
46,42.72182,84.82077,32.39484,16.86764,15.63296
47,57.07805,93.1315,16.85964,27.90278,12.086
48,41.09582,4.583031,29.76676,27.88718,45.89561
49,43.50598,46.80687,7.034247,42.2469,8.327041
50,26.63023,53.98687,3.918777,13.3052,20.37928
47,27,46.42364,0,50
14,5,20.01194,0,50
11,10,84.38618,0,50
8,29,12.38982,0,50
11,7,80.44746,0,50
25,1,75.25743,0,50
25,18,35.85852,0,50
43,13,97.04668,0,50
6,48,55.43901,0,50
33,16,51.13348,0,50
28,30,85.79849,0,50
46,49,45.35554,0,50
25,40,35.78862,0,50
32,8,34.68614,0,50
13,21,83.36445,0,50
39,11,84.26335,0,50
8,49,25.27703,0,50
43,9,52.68796,0,50
15,22,68.61988,0,50
33,10,31.02608,0,50
9,48,70.47088,0,50
41,15,48.38932,0,50
16,5,28.78847,0,50
14,34,31.51223,0,50
3,19,9.912898,0,50
30,11,26.50566,0,50
12,7,32.42349,0,50
36,48,54.88112,0,50
7,41,52.55696,0,50
27,4,30.05647,0,50
19,25,104.8678,0,50
11,45,106.361,0,50
48,39,78.29184,0,50
28,29,59.05717,0,50
46,38,33.33966,0,50
3,34,71.51601,0,50
8,27,48.66538,0,50
8,26,86.2373,0,50
19,24,34.98512,0,50
10,23,17.95196,0,50
4,35,37.05768,0,50
6,17,61.66916,0,50
25,50,67.7024,0,50
1,20,47.93353,0,50
21,2,49.27518,0,50
13,42,71.99498,0,50
44,42,52.9171,0,50
36,37,37.28226,0,50
25,31,60.54038,0,50
28,14,83.18858,0,50
25,43,103.9228,0,50
12,38,69.74201,0,50
2,50,29.95903,0,50
41,13,41.33815,0,50
23,48,67.61562,0,50
43,20,69.6899,0,50
29,19,28.11169,0,50
12,6,44.25059,0,50
20,1,42.96392,0,50
50,6,85.57229,0,50
26,38,61.86044,0,50
40,22,57.58661,0,50
5,21,62.623,0,50
8,45,57.63247,0,50
21,14,83.0669,0,50
7,22,70.18022,0,50
48,3,84.39357,0,50
31,40,33.49752,0,50
19,40,57.50586,1,50
45,26,26.80171,0,50
46,48,82.36522,0,50
6,30,97.93192,1,50
1,19,70.45652,0,50
49,36,19.98795,1,27.63399
12,15,43.24267,1,50
40,46,44.6115,0,50
7,1,79.82364,0,50
13,32,83.91318,0,50
46,20,41.10215,1,50
1,43,34.46737,1,50
19,35,56.74716,0,50
42,33,29.79946,0,50
45,47,25.13187,1,50
3,23,26.41495,0,50
21,26,73.22257,1,50
21,46,48.77198,1,50
1,17,76.30685,0,50
30,3,40.51574,1,50
47,11,100.3092,0,50
36,25,67.8879,0,50
15,21,39.83302,0,50
9,19,59.34744,0,34.36407
33,20,33.61875,0,50
15,14,65.59535,0,50
9,50,35.77603,1,50
46,3,43.45567,0,50
45,11,98.37657,0,50
7,44,81.1157,1,50
27,32,67.13717,0,50
36,8,11.6469,0,50
3,10,40.27646,0,50
38,27,60.57113,0,50
11,48,42.64317,0,50
