20,50
1,13.20772,11.57174,0,0,0
2,15.34492,19.19743,34.95521,33.6957,10.824
3,15.94173,7.266182,14.73995,19.74347,41.93802
4,3.274,6.046459,1.636063,24.41104,25.5481
5,19.92118,4.60985,3.393781,18.64251,31.76939
6,5.206193,9.801763,28.13833,42.36591,16.24859
7,7.702738,3.074987,25.54702,31.03503,36.53845
8,7.898055,18.6186,47.62839,0.3483016,1.594621
9,6.679692,13.81441,18.26429,17.12879,16.05206
10,4.04312,5.249127,47.72418,18.41229,22.4429
11,17.74746,10.60463,26.8837,33.66983,33.68441
12,16.26377,2.871996,49.73638,36.47215,21.10818
13,3.724619,8.508376,1.101876,4.969221,37.23866
14,15.63499,1.76505,46.96034,35.47721,3.958517
15,16.01055,14.73502,1.497356,14.36976,43.51787
16,7.470938,8.455191,8.098669,39.11789,36.70861
17,10.54372,0.671029,49.56544,28.32515,43.79125
18,10.03066,9.235496,49.97916,29.64865,8.327988
19,6.450354,11.20108,32.40699,40.97054,38.07378
20,14.8433,16.85839,12.13296,23.67944,3.16746
3,19,10.5662,0,50
4,10,1.470059,0,50
4,6,4.688149,0,50
8,16,14.17806,0,50
7,13,9.121767,0,50
19,15,13.74059,0,50
10,12,14.23971,0,50
8,10,15.61913,0,50
1,3,6.868023,0,50
9,6,4.748918,0,50
2,18,13.38045,0,50
1,16,7.697085,0,50
6,20,13.94784,0,50
14,17,6.357167,0,50
16,5,17.26561,0,50
9,11,12.43178,0,50
7,17,4.517111,0,50
19,2,12.97788,0,50
18,14,10.88671,0,50
8,1,9.165712,1,50
16,19,3.946371,1,50
2,10,20.83152,0,50
12,16,11.23873,0,50
20,12,16.70588,0,50
14,10,14.74132,1,50
9,7,11.94863,0,50
11,9,14.44482,0,50
12,15,14.30989,0,50
15,4,16.89709,0,50
3,18,6.257689,0,50
15,12,15.25878,0,50
1,19,8.228434,0,50
2,19,13.87802,0,50
10,4,1.541345,0,50
14,19,16.26734,0,50
2,3,14.22283,0,50
5,15,13.17675,0,50
17,4,10.01525,0,50
5,18,11.2326,0,50
1,6,11.21998,0,50
1,14,10.12334,0,50
7,19,10.33036,0,50
9,3,15.52536,0,50
18,2,14.44831,0,50
1,13,13.10693,0,50
8,19,10.30503,0,50
16,13,4.31158,0,50
1,5,12.15511,0,50
2,20,2.642356,1,50
8,18,9.656035,0,50
20,14,15.54432,0,50
19,20,11.5831,0,50
12,2,16.44802,0,50
17,9,14.33207,0,50
17,1,12.19897,1,50
13,6,2.546386,0,50
20,6,13.45518,0,50
10,13,3.721759,1,50
12,17,7.789991,1,50
19,5,17.14179,0,50
5,19,15.52979,0,50
15,20,2.834771,0,50
20,9,12.07262,0,50
16,20,12.60613,1,50
3,4,14.14894,1,50
19,18,4.425378,0,50
11,10,16.7388,0,50
7,5,14.13377,0,50
11,8,15.3361,0,50
19,17,13.30046,0,50
7,9,13.29429,0,50
10,1,14.17032,1,50
3,14,7.260805,0,50
5,3,6.249064,0,50
15,1,5.892313,0,50
9,18,6.699274,0,50
18,20,9.792278,0,50
16,7,6.531457,0,50
6,19,2.616278,0,50
7,1,13.39054,1,50
5,7,12.51059,0,50
6,5,19.90929,0,50
16,17,11.25993,0,50
6,4,4.457168,1,50
17,8,22.09412,0,50
11,18,8.828453,0,50
4,20,16.08174,0,50
7,4,6.848561,0,50
1,7,13.3016,0,50
3,12,5.751305,0,50
11,7,16.86524,0,50
2,4,18.82467,0,50
19,12,14.45152,1,50
14,12,1.589473,0,50
15,14,13.17448,1,50
6,2,18.68817,0,50
11,19,14.83367,0,50
5,16,17.4905,0,50
10,17,8.871209,0,50
5,17,14.05611,0,50
